,Customer_ID,Age,Gender,Location,Product_Category,Product_Name,Quantity_Purchased,Unit_Price_GBP,Total_Sales_GBP,Order_Date,Delivery_Time_Days,Shipping_Status,Customer_Rating,Returned,Return_Reason,Customer_Segment,Return_Flag,On_Time_Flag,Order_Month,Order_Year,Average_Order_Value,Age_Group
530,C1530,52,Male,London,Home Goods,Vacuum,2,121,242,23/09/2025,10,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-09,2025,242,51-65
531,C1531,40,Female,Bristol,Fashion,Trainers,1,70,70,30/04/2025,10,Delayed,2,No,No Return,Low,0,0,2025-04,2025,70,36-50
532,C1532,34,Male,Leeds,Electronics,Smartwatch,5,71,355,19/07/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-07,2025,355,26-35
533,C1533,43,Female,Leeds,Electronics,Tablet,2,607,1214,05/09/2025,8,Delayed,2,No,No Return,High,0,0,2025-09,2025,1214,36-50
534,C1534,25,Male,Sheffield,Electronics,Laptop,5,712,3560,11/03/2025,9,Delayed,3,Yes,Late Delivery,Premium,1,0,2025-03,2025,3560,18-25
535,C1535,46,Male,Glasgow,Electronics,Smartwatch,2,278,556,07/12/2025,2,On-Time,5,No,No Return,High,0,1,2025-12,2025,556,36-50
536,C1536,43,Other,Birmingham,Electronics,Smartphone,5,727,3635,26/02/2025,5,On-Time,4,No,No Return,Premium,0,1,2025-02,2025,3635,36-50
537,C1537,27,Male,Glasgow,Fashion,Jacket,3,40,120,08/02/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-02,2025,120,26-35
538,C1538,43,Female,Bristol,Fashion,T-Shirt,5,24,120,16/10/2025,6,Delayed,2,Yes,Changed Mind,Medium,1,0,2025-10,2025,120,36-50
539,C1539,51,Male,Glasgow,Fashion,Trainers,5,109,545,18/01/2025,6,Delayed,3,No,No Return,High,0,0,2025-01,2025,545,51-65
540,C1540,58,Male,Bristol,Electronics,Tablet,1,568,568,08/08/2025,7,Delayed,3,No,No Return,High,0,0,2025-08,2025,568,51-65
541,C1541,24,Male,Leeds,Home Goods,Cookware Set,3,236,708,09/11/2025,3,On-Time,5,No,No Return,High,0,1,2025-11,2025,708,18-25
542,C1542,21,Female,Birmingham,Home Goods,Cookware Set,4,69,276,01/09/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,276,18-25
543,C1543,62,Male,Glasgow,Home Goods,Cookware Set,1,31,31,18/12/2025,10,Delayed,2,No,No Return,Low,0,0,2025-12,2025,31,51-65
544,C1544,28,Female,London,Home Goods,Lamp,4,108,432,31/10/2025,9,Delayed,1,Yes,Wrong Item,Medium,1,0,2025-10,2025,432,26-35
545,C1545,46,Male,Manchester,Fashion,T-Shirt,2,74,148,25/10/2025,8,Delayed,3,No,No Return,Medium,0,0,2025-10,2025,148,36-50
546,C1546,53,Other,Sheffield,Home Goods,Cookware Set,4,173,692,10/10/2025,5,On-Time,5,No,No Return,High,0,1,2025-10,2025,692,51-65
547,C1547,42,Male,Liverpool,Electronics,Smartwatch,5,287,1435,15/03/2025,6,Delayed,4,No,No Return,High,0,0,2025-03,2025,1435,36-50
548,C1548,38,Female,London,Electronics,Tablet,4,567,2268,20/04/2025,10,Delayed,2,No,No Return,Premium,0,0,2025-04,2025,2268,36-50
549,C1549,53,Female,Leeds,Electronics,Smartwatch,1,127,127,29/06/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-06,2025,127,51-65
550,C1550,27,Female,Liverpool,Electronics,Tablet,1,619,619,01/02/2025,10,Delayed,2,Yes,Poor Quality,High,1,0,2025-02,2025,619,26-35
551,C1551,54,Female,Manchester,Electronics,Smartphone,4,470,1880,22/08/2025,1,On-Time,5,No,No Return,High,0,1,2025-08,2025,1880,51-65
552,C1552,26,Female,Manchester,Fashion,T-Shirt,1,20,20,09/10/2025,4,On-Time,4,Yes,Wrong Item,Low,1,1,2025-10,2025,20,26-35
553,C1553,41,Female,Birmingham,Home Goods,Chair,1,216,216,25/01/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-01,2025,216,36-50
554,C1554,52,Male,Liverpool,Fashion,Jeans,4,57,228,27/11/2025,7,Delayed,4,No,No Return,Medium,0,0,2025-11,2025,228,51-65
555,C1555,52,Male,Birmingham,Electronics,Smartphone,3,324,972,06/10/2025,2,On-Time,5,No,No Return,High,0,1,2025-10,2025,972,51-65
556,C1556,65,Female,London,Home Goods,Lamp,3,37,111,14/08/2025,10,Delayed,1,Yes,Poor Quality,Medium,1,0,2025-08,2025,111,51-65
557,C1557,53,Female,Bristol,Fashion,Dress,2,101,202,26/02/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-02,2025,202,51-65
558,C1558,35,Female,Bristol,Electronics,Tablet,1,340,340,29/06/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-06,2025,340,26-35
559,C1559,56,Female,Bristol,Fashion,Trainers,4,72,288,20/08/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-08,2025,288,51-65
560,C1560,49,Male,Liverpool,Electronics,Headphones,1,127,127,09/12/2025,8,Delayed,2,No,No Return,Medium,0,0,2025-12,2025,127,36-50
561,C1561,41,Male,Bristol,Electronics,Tablet,5,514,2570,14/10/2025,4,On-Time,4,No,No Return,Premium,0,1,2025-10,2025,2570,36-50
562,C1562,40,Female,London,Home Goods,Blender,1,207,207,05/03/2025,6,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-03,2025,207,36-50
563,C1563,49,Male,Birmingham,Electronics,Headphones,1,112,112,20/08/2025,5,On-Time,5,No,No Return,Medium,0,1,2025-08,2025,112,36-50
564,C1564,54,Male,Liverpool,Fashion,Trainers,3,86,258,16/10/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-10,2025,258,51-65
565,C1565,29,Female,Birmingham,Home Goods,Lamp,4,111,444,01/08/2025,8,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-08,2025,444,26-35
566,C1566,30,Male,Liverpool,Fashion,Jeans,1,65,65,15/09/2025,2,On-Time,5,No,No Return,Low,0,1,2025-09,2025,65,26-35
567,C1567,40,Female,Birmingham,Electronics,Headphones,3,105,315,18/01/2025,9,Delayed,2,No,No Return,Medium,0,0,2025-01,2025,315,36-50
568,C1568,42,Male,Manchester,Electronics,Smartwatch,2,204,408,24/06/2025,9,Delayed,2,No,No Return,Medium,0,0,2025-06,2025,408,36-50
569,C1569,52,Female,Birmingham,Electronics,Laptop,3,710,2130,17/08/2025,3,On-Time,5,No,No Return,Premium,0,1,2025-08,2025,2130,51-65
570,C1570,58,Male,Bristol,Fashion,Trainers,3,38,114,14/08/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-08,2025,114,51-65
571,C1571,47,Male,Manchester,Fashion,Trainers,3,113,339,25/03/2025,8,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-03,2025,339,36-50
572,C1572,34,Male,Birmingham,Electronics,Smartphone,1,780,780,18/10/2025,9,Delayed,1,No,No Return,High,0,0,2025-10,2025,780,26-35
573,C1573,37,Male,Liverpool,Home Goods,Chair,1,87,87,03/09/2025,3,On-Time,5,No,No Return,Low,0,1,2025-09,2025,87,36-50
574,C1574,65,Male,Liverpool,Fashion,Trainers,2,75,150,20/04/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-04,2025,150,51-65
575,C1575,42,Male,Sheffield,Electronics,Smartphone,5,548,2740,11/09/2025,8,Delayed,2,Yes,Damaged Product,Premium,1,0,2025-09,2025,2740,36-50
576,C1576,39,Female,Liverpool,Fashion,Jacket,5,137,685,29/03/2025,3,On-Time,5,No,No Return,High,0,1,2025-03,2025,685,36-50
577,C1577,30,Male,Leeds,Fashion,T-Shirt,5,40,200,13/03/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-03,2025,200,26-35
578,C1578,36,Female,London,Electronics,Tablet,2,717,1434,30/01/2025,8,Delayed,1,Yes,Poor Quality,High,1,0,2025-01,2025,1434,36-50
579,C1579,53,Female,Liverpool,Electronics,Headphones,5,257,1285,21/06/2025,10,Delayed,3,No,No Return,High,0,0,2025-06,2025,1285,51-65
580,C1580,29,Female,Manchester,Home Goods,Cookware Set,5,43,215,05/11/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-11,2025,215,26-35
581,C1581,58,Male,Sheffield,Fashion,T-Shirt,3,62,186,09/12/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-12,2025,186,51-65
582,C1582,36,Female,Liverpool,Fashion,T-Shirt,1,59,59,26/06/2025,10,Delayed,3,No,No Return,Low,0,0,2025-06,2025,59,36-50
583,C1583,29,Male,Leeds,Fashion,Jacket,1,52,52,19/05/2025,7,Delayed,2,Yes,Poor Quality,Low,1,0,2025-05,2025,52,26-35
584,C1584,26,Male,Bristol,Electronics,Smartphone,3,836,2508,13/07/2025,9,Delayed,3,No,No Return,Premium,0,0,2025-07,2025,2508,26-35
585,C1585,24,Other,Manchester,Electronics,Tablet,3,347,1041,05/07/2025,1,On-Time,5,No,No Return,High,0,1,2025-07,2025,1041,18-25
586,C1586,45,Male,Leeds,Fashion,T-Shirt,3,80,240,06/08/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-08,2025,240,36-50
587,C1587,31,Female,Bristol,Electronics,Smartwatch,1,251,251,13/06/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-06,2025,251,26-35
588,C1588,48,Female,Glasgow,Electronics,Laptop,5,969,4845,10/06/2025,3,On-Time,4,No,No Return,Premium,0,1,2025-06,2025,4845,36-50
589,C1589,36,Female,Glasgow,Home Goods,Cookware Set,3,194,582,13/01/2025,1,On-Time,5,No,No Return,High,0,1,2025-01,2025,582,36-50
590,C1590,64,Female,Manchester,Home Goods,Chair,2,82,164,23/10/2025,7,Delayed,4,No,No Return,Medium,0,0,2025-10,2025,164,51-65
591,C1591,33,Male,Birmingham,Home Goods,Chair,3,95,285,30/03/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-03,2025,285,26-35
592,C1592,22,Male,London,Home Goods,Blender,4,224,896,20/11/2025,10,Delayed,2,Yes,Late Delivery,High,1,0,2025-11,2025,896,18-25
593,C1593,52,Female,Sheffield,Electronics,Headphones,3,163,489,11/02/2025,8,Delayed,2,No,No Return,Medium,0,0,2025-02,2025,489,51-65
594,C1594,29,Male,London,Home Goods,Lamp,1,130,130,29/07/2025,5,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,130,26-35
595,C1595,42,Male,Leeds,Electronics,Tablet,3,638,1914,17/08/2025,10,Delayed,3,No,No Return,High,0,0,2025-08,2025,1914,36-50
596,C1596,38,Male,Bristol,Home Goods,Chair,4,222,888,16/12/2025,5,On-Time,5,No,No Return,High,0,1,2025-12,2025,888,36-50
597,C1597,53,Male,London,Home Goods,Cookware Set,2,166,332,02/10/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-10,2025,332,51-65
598,C1598,40,Male,Bristol,Fashion,Dress,5,74,370,06/10/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-10,2025,370,36-50
599,C1599,33,Male,Bristol,Home Goods,Cookware Set,3,250,750,08/09/2025,10,Delayed,3,No,No Return,High,0,0,2025-09,2025,750,26-35
600,C1600,56,Female,Leeds,Fashion,Trainers,4,82,328,06/11/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-11,2025,328,51-65
601,C1601,62,Female,Leeds,Electronics,Tablet,4,737,2948,27/07/2025,6,Delayed,3,Yes,Damaged Product,Premium,1,0,2025-07,2025,2948,51-65
602,C1602,59,Female,Leeds,Fashion,Trainers,2,43,86,17/11/2025,1,On-Time,5,No,No Return,Low,0,1,2025-11,2025,86,51-65
603,C1603,56,Male,London,Fashion,Jeans,1,59,59,20/05/2025,7,Delayed,2,Yes,Wrong Item,Low,1,0,2025-05,2025,59,51-65
604,C1604,31,Male,Glasgow,Electronics,Tablet,3,627,1881,07/10/2025,1,On-Time,4,No,No Return,High,0,1,2025-10,2025,1881,26-35
605,C1605,48,Male,Leeds,Fashion,T-Shirt,4,79,316,03/02/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-02,2025,316,36-50
606,C1606,22,Female,Sheffield,Home Goods,Blender,2,70,140,05/11/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-11,2025,140,18-25
607,C1607,52,Female,London,Electronics,Tablet,5,639,3195,18/01/2025,5,On-Time,4,No,No Return,Premium,0,1,2025-01,2025,3195,51-65
608,C1608,40,Male,Leeds,Home Goods,Lamp,4,38,152,26/02/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-02,2025,152,36-50
609,C1609,46,Female,Liverpool,Home Goods,Chair,2,101,202,22/04/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-04,2025,202,36-50
610,C1610,60,Male,Bristol,Home Goods,Vacuum,1,95,95,05/01/2025,1,On-Time,5,No,No Return,Low,0,1,2025-01,2025,95,51-65
611,C1611,28,Female,Sheffield,Home Goods,Chair,1,202,202,01/07/2025,10,Delayed,1,Yes,Wrong Item,Medium,1,0,2025-07,2025,202,26-35
612,C1612,35,Female,Leeds,Fashion,Trainers,4,89,356,13/01/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-01,2025,356,26-35
613,C1613,64,Female,Manchester,Home Goods,Cookware Set,4,206,824,05/12/2025,1,On-Time,5,No,No Return,High,0,1,2025-12,2025,824,51-65
614,C1614,29,Female,Bristol,Home Goods,Cookware Set,3,52,156,12/10/2025,6,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-10,2025,156,26-35
615,C1615,26,Female,Bristol,Electronics,Laptop,2,1139,2278,16/09/2025,2,On-Time,4,No,No Return,Premium,0,1,2025-09,2025,2278,26-35
616,C1616,27,Male,Leeds,Fashion,T-Shirt,4,66,264,31/03/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,264,26-35
617,C1617,61,Female,Glasgow,Fashion,Dress,3,88,264,14/04/2025,6,Delayed,4,No,No Return,Medium,0,0,2025-04,2025,264,51-65
618,C1618,34,Male,Birmingham,Electronics,Smartwatch,3,86,258,05/07/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,258,26-35
619,C1619,55,Female,Glasgow,Fashion,Jacket,4,65,260,07/09/2025,6,Delayed,2,No,No Return,Medium,0,0,2025-09,2025,260,51-65
620,C1620,24,Female,Leeds,Fashion,Jacket,1,138,138,12/09/2025,10,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-09,2025,138,18-25
621,C1621,63,Female,Bristol,Electronics,Tablet,2,326,652,17/03/2025,8,Delayed,2,Yes,Changed Mind,High,1,0,2025-03,2025,652,51-65
622,C1622,30,Male,Sheffield,Fashion,Trainers,2,69,138,18/04/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-04,2025,138,26-35
623,C1623,57,Female,Manchester,Home Goods,Chair,1,99,99,05/06/2025,9,Delayed,1,Yes,Changed Mind,Low,1,0,2025-06,2025,99,51-65
624,C1624,59,Female,Sheffield,Fashion,Trainers,4,67,268,23/03/2025,8,Delayed,1,Yes,Damaged Product,Medium,1,0,2025-03,2025,268,51-65
625,C1625,26,Female,Sheffield,Electronics,Laptop,2,942,1884,18/03/2025,10,Delayed,2,Yes,Changed Mind,High,1,0,2025-03,2025,1884,26-35
626,C1626,44,Male,Bristol,Electronics,Headphones,4,103,412,15/09/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,412,36-50
627,C1627,19,Male,Glasgow,Electronics,Tablet,4,727,2908,07/05/2025,7,Delayed,2,No,No Return,Premium,0,0,2025-05,2025,2908,18-25
628,C1628,22,Male,Manchester,Home Goods,Lamp,3,47,141,09/10/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-10,2025,141,18-25
629,C1629,46,Male,London,Electronics,Smartphone,1,718,718,29/03/2025,6,Delayed,3,No,No Return,High,0,0,2025-03,2025,718,36-50
630,C1630,54,Female,Liverpool,Fashion,T-Shirt,4,74,296,23/07/2025,6,Delayed,4,Yes,Damaged Product,Medium,1,0,2025-07,2025,296,51-65
631,C1631,55,Male,Bristol,Electronics,Headphones,5,222,1110,16/01/2025,6,Delayed,3,No,No Return,High,0,0,2025-01,2025,1110,51-65
632,C1632,36,Other,Leeds,Electronics,Headphones,1,95,95,31/05/2025,6,Delayed,2,Yes,Late Delivery,Low,1,0,2025-05,2025,95,36-50
633,C1633,25,Male,London,Home Goods,Chair,2,91,182,11/09/2025,10,Delayed,3,No,No Return,Medium,0,0,2025-09,2025,182,18-25
634,C1634,65,Male,Liverpool,Fashion,Jeans,3,69,207,07/07/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-07,2025,207,51-65
635,C1635,62,Female,Leeds,Electronics,Tablet,2,413,826,25/11/2025,3,On-Time,5,No,No Return,High,0,1,2025-11,2025,826,51-65
636,C1636,18,Female,Sheffield,Fashion,Jeans,2,40,80,01/02/2025,6,Delayed,4,No,No Return,Low,0,0,2025-02,2025,80,18-25
637,C1637,39,Female,Birmingham,Electronics,Laptop,1,684,684,28/09/2025,3,On-Time,5,No,No Return,High,0,1,2025-09,2025,684,36-50
638,C1638,34,Female,Leeds,Fashion,T-Shirt,2,39,78,05/01/2025,7,Delayed,4,No,No Return,Low,0,0,2025-01,2025,78,26-35
639,C1639,24,Female,Manchester,Fashion,Jacket,4,144,576,26/11/2025,7,Delayed,2,No,No Return,High,0,0,2025-11,2025,576,18-25
640,C1640,42,Male,Manchester,Electronics,Smartwatch,2,114,228,04/11/2025,8,Delayed,1,Yes,Changed Mind,Medium,1,0,2025-11,2025,228,36-50
641,C1641,62,Other,Birmingham,Electronics,Laptop,3,663,1989,29/11/2025,2,On-Time,5,Yes,Wrong Item,High,1,1,2025-11,2025,1989,51-65
642,C1642,21,Other,London,Electronics,Headphones,3,136,408,18/06/2025,9,Delayed,2,Yes,Poor Quality,Medium,1,0,2025-06,2025,408,18-25
643,C1643,53,Female,Liverpool,Home Goods,Vacuum,5,190,950,30/06/2025,5,On-Time,4,No,No Return,High,0,1,2025-06,2025,950,51-65
644,C1644,23,Male,Leeds,Home Goods,Blender,3,126,378,27/06/2025,9,Delayed,1,Yes,Damaged Product,Medium,1,0,2025-06,2025,378,18-25
645,C1645,48,Female,Manchester,Electronics,Laptop,2,951,1902,23/05/2025,10,Delayed,2,Yes,Late Delivery,High,1,0,2025-05,2025,1902,36-50
646,C1646,36,Male,London,Home Goods,Blender,3,177,531,28/12/2025,5,On-Time,5,No,No Return,High,0,1,2025-12,2025,531,36-50
647,C1647,61,Male,Birmingham,Electronics,Smartphone,1,888,888,05/09/2025,7,Delayed,4,No,No Return,High,0,0,2025-09,2025,888,51-65
648,C1648,56,Male,Glasgow,Electronics,Smartphone,3,790,2370,07/05/2025,9,Delayed,1,No,No Return,Premium,0,0,2025-05,2025,2370,51-65
649,C1649,44,Male,Bristol,Home Goods,Blender,4,165,660,20/09/2025,4,On-Time,5,No,No Return,High,0,1,2025-09,2025,660,36-50
650,C1650,27,Female,Glasgow,Home Goods,Cookware Set,1,106,106,09/02/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-02,2025,106,26-35
651,C1651,43,Female,Glasgow,Home Goods,Vacuum,5,226,1130,21/12/2025,9,Delayed,2,No,No Return,High,0,0,2025-12,2025,1130,36-50
652,C1652,36,Female,Manchester,Fashion,Trainers,4,50,200,12/09/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,200,36-50
653,C1653,56,Male,Sheffield,Electronics,Smartphone,2,612,1224,23/05/2025,3,On-Time,5,No,No Return,High,0,1,2025-05,2025,1224,51-65
654,C1654,20,Male,Sheffield,Home Goods,Chair,2,122,244,28/08/2025,10,Delayed,1,Yes,Poor Quality,Medium,1,0,2025-08,2025,244,18-25
655,C1655,62,Male,Birmingham,Electronics,Laptop,2,1065,2130,16/08/2025,2,On-Time,5,No,No Return,Premium,0,1,2025-08,2025,2130,51-65
656,C1656,30,Other,Leeds,Fashion,Dress,4,127,508,07/12/2025,3,On-Time,5,Yes,Late Delivery,High,1,1,2025-12,2025,508,26-35
657,C1657,45,Male,Sheffield,Electronics,Smartphone,4,602,2408,17/07/2025,6,Delayed,2,Yes,Wrong Item,Premium,1,0,2025-07,2025,2408,36-50
658,C1658,37,Female,Glasgow,Fashion,T-Shirt,4,54,216,06/03/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,216,36-50
659,C1659,45,Female,Sheffield,Electronics,Headphones,1,228,228,11/01/2025,10,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-01,2025,228,36-50
660,C1660,25,Male,Glasgow,Electronics,Headphones,1,219,219,18/04/2025,8,Delayed,2,Yes,Changed Mind,Medium,1,0,2025-04,2025,219,18-25
661,C1661,58,Female,Liverpool,Home Goods,Vacuum,2,154,308,26/01/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-01,2025,308,51-65
662,C1662,56,Female,Manchester,Electronics,Smartwatch,3,99,297,31/05/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-05,2025,297,51-65
663,C1663,18,Female,Manchester,Fashion,Dress,2,87,174,09/08/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-08,2025,174,18-25
664,C1664,20,Female,Leeds,Electronics,Laptop,5,939,4695,07/12/2025,3,On-Time,5,No,No Return,Premium,0,1,2025-12,2025,4695,18-25
665,C1665,30,Male,Sheffield,Electronics,Smartphone,1,646,646,25/08/2025,3,On-Time,5,No,No Return,High,0,1,2025-08,2025,646,26-35
666,C1666,45,Male,Sheffield,Electronics,Headphones,4,183,732,25/08/2025,2,On-Time,5,No,No Return,High,0,1,2025-08,2025,732,36-50
667,C1667,42,Female,Bristol,Electronics,Laptop,1,946,946,07/08/2025,7,Delayed,3,No,No Return,High,0,0,2025-08,2025,946,36-50
668,C1668,50,Female,London,Home Goods,Cookware Set,4,156,624,31/05/2025,9,Delayed,1,No,No Return,High,0,0,2025-05,2025,624,36-50
669,C1669,55,Male,Liverpool,Electronics,Laptop,5,844,4220,03/05/2025,4,On-Time,4,No,No Return,Premium,0,1,2025-05,2025,4220,51-65
670,C1670,23,Female,Manchester,Home Goods,Lamp,5,128,640,24/05/2025,5,On-Time,3,No,No Return,High,0,1,2025-05,2025,640,18-25
671,C1671,61,Female,Liverpool,Fashion,Dress,1,96,96,08/07/2025,3,On-Time,5,No,No Return,Low,0,1,2025-07,2025,96,51-65
672,C1672,62,Female,Manchester,Fashion,T-Shirt,4,45,180,12/09/2025,9,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-09,2025,180,51-65
673,C1673,49,Male,Liverpool,Fashion,T-Shirt,5,35,175,09/03/2025,4,On-Time,3,No,No Return,Medium,0,1,2025-03,2025,175,36-50
674,C1674,62,Female,Birmingham,Fashion,Trainers,2,119,238,14/04/2025,5,On-Time,3,No,No Return,Medium,0,1,2025-04,2025,238,51-65
675,C1675,64,Female,Glasgow,Home Goods,Blender,2,59,118,02/12/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,118,51-65
676,C1676,38,Male,Manchester,Electronics,Smartwatch,4,161,644,08/06/2025,2,On-Time,4,No,No Return,High,0,1,2025-06,2025,644,36-50
677,C1677,33,Male,Liverpool,Electronics,Smartphone,1,888,888,05/11/2025,9,Delayed,3,No,No Return,High,0,0,2025-11,2025,888,26-35
678,C1678,38,Other,Sheffield,Home Goods,Blender,5,196,980,28/12/2025,2,On-Time,5,No,No Return,High,0,1,2025-12,2025,980,36-50
679,C1679,28,Male,London,Home Goods,Lamp,1,106,106,27/10/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-10,2025,106,26-35
680,C1680,54,Female,Birmingham,Home Goods,Cookware Set,2,167,334,31/03/2025,8,Delayed,2,Yes,Poor Quality,Medium,1,0,2025-03,2025,334,51-65
681,C1681,53,Female,Birmingham,Fashion,Jacket,5,140,700,23/12/2025,3,On-Time,5,No,No Return,High,0,1,2025-12,2025,700,51-65
682,C1682,52,Male,London,Home Goods,Cookware Set,1,136,136,13/09/2025,6,Delayed,4,No,No Return,Medium,0,0,2025-09,2025,136,51-65
683,C1683,36,Female,Liverpool,Fashion,Jacket,3,131,393,19/12/2025,4,On-Time,3,No,No Return,Medium,0,1,2025-12,2025,393,36-50
684,C1684,37,Male,Sheffield,Fashion,Jeans,4,31,124,08/08/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-08,2025,124,36-50
685,C1685,35,Female,Leeds,Electronics,Smartwatch,4,77,308,09/01/2025,10,Delayed,2,Yes,Changed Mind,Medium,1,0,2025-01,2025,308,26-35
686,C1686,64,Male,London,Fashion,T-Shirt,3,55,165,12/01/2025,3,On-Time,4,Yes,Damaged Product,Medium,1,1,2025-01,2025,165,51-65
687,C1687,58,Female,Liverpool,Electronics,Headphones,2,243,486,21/11/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-11,2025,486,51-65
688,C1688,31,Male,London,Electronics,Laptop,5,1136,5680,01/09/2025,10,Delayed,2,Yes,Late Delivery,Premium,1,0,2025-09,2025,5680,26-35
689,C1689,32,Male,London,Home Goods,Cookware Set,4,77,308,01/07/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-07,2025,308,26-35
690,C1690,48,Other,Manchester,Electronics,Headphones,3,291,873,11/10/2025,10,Delayed,2,Yes,Changed Mind,High,1,0,2025-10,2025,873,36-50
691,C1691,18,Male,Liverpool,Electronics,Laptop,3,896,2688,08/11/2025,1,On-Time,4,No,No Return,Premium,0,1,2025-11,2025,2688,18-25
692,C1692,20,Female,Leeds,Electronics,Tablet,2,333,666,09/04/2025,3,On-Time,5,No,No Return,High,0,1,2025-04,2025,666,18-25
693,C1693,33,Male,Glasgow,Home Goods,Chair,2,94,188,16/07/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,188,26-35
694,C1694,40,Female,Manchester,Fashion,Jacket,1,77,77,14/08/2025,8,Delayed,1,Yes,Changed Mind,Low,1,0,2025-08,2025,77,36-50
695,C1695,28,Male,London,Fashion,T-Shirt,4,20,80,29/11/2025,7,Delayed,3,No,No Return,Low,0,0,2025-11,2025,80,26-35
696,C1696,29,Other,Glasgow,Home Goods,Lamp,1,192,192,13/04/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-04,2025,192,26-35
697,C1697,27,Male,Bristol,Home Goods,Chair,3,94,282,16/04/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-04,2025,282,26-35
698,C1698,49,Male,Glasgow,Electronics,Smartphone,5,953,4765,31/12/2025,3,On-Time,5,No,No Return,Premium,0,1,2025-12,2025,4765,36-50
699,C1699,33,Male,London,Fashion,T-Shirt,5,80,400,27/02/2025,8,Delayed,1,Yes,Changed Mind,Medium,1,0,2025-02,2025,400,26-35
700,C1700,25,Male,London,Home Goods,Vacuum,2,187,374,19/03/2025,10,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-03,2025,374,18-25
701,C1701,55,Female,Sheffield,Fashion,Dress,5,42,210,16/03/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,210,51-65
702,C1702,29,Male,Liverpool,Electronics,Headphones,5,296,1480,11/02/2025,10,Delayed,2,No,No Return,High,0,0,2025-02,2025,1480,26-35
703,C1703,41,Female,Liverpool,Home Goods,Cookware Set,5,136,680,20/11/2025,9,Delayed,2,Yes,Damaged Product,High,1,0,2025-11,2025,680,36-50
704,C1704,45,Male,Manchester,Fashion,Dress,3,138,414,30/06/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-06,2025,414,36-50
705,C1705,25,Male,Leeds,Electronics,Tablet,5,424,2120,02/02/2025,5,On-Time,4,No,No Return,Premium,0,1,2025-02,2025,2120,18-25
706,C1706,45,Female,Manchester,Fashion,T-Shirt,5,38,190,12/03/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,190,36-50
